plan_bucket	decision	gsc_reason	why	action	confidence	lang	kind	dept	slug	target	was_login	product_hit	url	last_crawl
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tasima	100375	/en/shop/tasima/100375	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tasima/100375	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-fulya-hf-fl-eq6		True	False	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-fulya-hf-fl-eq6	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	0311-13200-21	/en/shop/set-ustu-mutfak/0311-13200-21	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/set-ustu-mutfak/0311-13200-21	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	sogutma	bre-cb640ahc	/en/shop/sogutma/bre-cb640ahc	True	True	https://equsto.com/en/login.html?next=/en/shop/sogutma/bre-cb640ahc	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	7754-216e5-31	/en/shop/tezgah/7754-216e5-31	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/7754-216e5-31	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	vwjg-5p	/en/shop/set-ustu-mutfak/vwjg-5p	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/set-ustu-mutfak/vwjg-5p	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	8356-53325-20	/en/shop/set-ustu-mutfak/8356-53325-20	True	True	https://equsto.com/en/login.html?next=/en/shop/set-ustu-mutfak/8356-53325-20	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	davlumbaz	7885-40155-01	/en/shop/davlumbaz/7885-40155-01	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/davlumbaz/7885-40155-01	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	ino-fga100	/en/shop/pisirme/ino-fga100	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/ino-fga100	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	ino-kvb190	/en/shop/tezgah/ino-kvb190	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/ino-kvb190	2026-09-11
